              MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2
                   T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         U         U         U         U         U         U
                90 S      90 S      90 S      90 S      90 S      90 S      80 S      80 S      80 S      80 S      80 S      80 S      50 S      50 S      50 S      50 S      50 S      50 S      60 S      60 S      60 S      60 S      60 S      60 S
             150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa
      Date       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)
---------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
2018-12-07    215.83    225.11    234.95    236.54    240.19    249.49    218.17    225.37    232.66    237.74    241.08    248.52    217.99    217.22    218.25    219.97    223.63    236.75     23.40     20.14     15.71     10.61      3.20    -10.32
2018-12-08    220.78    229.39    234.56    237.18    240.14    247.90    220.23    228.08    234.10    237.68    240.70    247.78    218.24    217.99    218.45    220.01    223.72    237.19     23.31     20.19     16.10     10.69      1.93    -10.90
2018-12-09    222.74    229.55    236.02    237.06    241.16    247.19    222.09    229.84    234.96    238.17    240.39    247.10    220.04    218.94    219.16    220.18    223.73    237.42     21.29     18.56     14.93     10.02      1.44    -11.45
2018-12-10    222.27    232.07    235.88    238.01    240.89    246.81    221.89    229.16    235.03    238.42    240.34    246.98    220.70    219.47    219.68    220.78    223.86    237.46     19.94     17.77     14.31      9.35      1.29    -11.65
2018-12-11    218.19    227.74    237.17    238.44    241.58    247.31    221.39    227.97    233.93    238.16    240.09    246.89    220.79    219.69    220.11    220.92    224.00    237.78     18.40     16.44     13.15      8.33      0.78    -12.29
2018-12-12    216.91    226.01    236.36    239.41    240.80    247.97    220.21    226.93    233.68    237.87    239.79    247.40    220.64    219.65    220.04    221.02    224.26    237.69     18.60     16.36     12.64      8.00      0.60    -12.86
2018-12-13    215.61    224.66    237.14    237.52    240.95    249.28    220.21    226.42    232.88    237.70    240.64    248.06    220.29    218.50    219.50    220.64    224.21    237.61     21.51     18.49     14.05      9.38      1.30    -11.63
2018-12-14    215.16    221.33    231.61    239.98    241.77    249.48    220.01    226.80    233.32    237.33    241.15    248.61    219.58    217.54    218.93    220.18    224.02    237.60     25.93     20.60     15.94     10.69      2.43    -10.93
2018-12-15    215.37    223.31    232.64    236.62    240.99    249.15    220.10    226.42    233.83    237.51    240.96    248.84    219.85    217.78    219.06    220.09    223.84    237.87     25.63     20.97     16.42     11.60      3.13    -10.55
2018-12-16    216.45    225.76    231.07    234.87    239.98    249.39    220.92    226.64    233.53    238.08    240.64    249.06    220.19    218.86    219.36    220.90    224.26    238.28     24.29     19.98     15.53     10.69      2.59    -11.15
2018-12-17    221.53    226.29    231.60    235.62    239.59    248.86    221.13    227.59    233.72    237.04    240.15    248.77    220.62    219.21    219.56    221.19    224.56    238.54     20.61     17.41     12.38      8.06      0.99    -11.27
2018-12-18    223.48    226.11    233.03    236.19    239.64    248.33    221.47    227.32    233.09    236.88    239.86    248.13    221.21    219.38    219.88    221.61    225.05    238.64     16.04     13.52      9.51      5.84     -0.19    -11.40
2018-12-19    215.56    222.46    232.15    236.23    239.10    248.51    221.49    226.18    231.05    235.49    239.03    247.78    220.76    219.75    220.28    222.15    225.43    238.89     12.66     11.14      8.51      4.52     -1.49    -12.21
2018-12-20    216.71    219.92    225.48    236.43    239.96    248.28    221.62    226.33    231.38    234.79    238.59    247.70    220.45    219.54    220.52    222.29    225.53    238.76     12.68     10.39      7.73      3.74     -2.74    -12.71
2018-12-21    221.62    223.08    226.24    235.61    240.67    248.17    221.94    226.61    231.94    235.09    238.47    247.66    220.71    219.34    220.56    222.03    225.45    238.73     12.63     11.01      7.78      3.98     -2.70    -12.40
2018-12-22    224.77    225.26    228.67    235.40    240.63    248.20    222.31    227.36    231.78    235.31    238.62    247.82    221.10    219.63    220.51    222.02    225.60    238.75     11.96     10.30      7.41      4.04     -1.97    -12.81
2018-12-23    226.35    226.61    229.47    235.10    240.21    248.51    223.05    227.98    231.91    235.39    238.67    247.90    220.26    219.06    220.32    222.00    225.45    238.44     13.07     10.65      7.31      3.91     -1.97    -12.61
2018-12-24    226.31    228.34    230.54    235.11    239.95    248.57    223.76    228.52    231.95    235.30    238.90    247.80    218.85    218.20    219.87    221.77    225.28    238.27     16.34     13.20      8.80      4.54     -1.58    -11.94
2018-12-25    224.54    229.20    232.55    235.13    239.26    248.39    224.28    228.94    232.24    235.25    238.69    247.94    219.04    217.60    219.36    221.53    225.18    238.14     18.43     14.08      9.35      5.02     -0.99    -12.12
2018-12-26    225.22    228.25    232.65    234.91    239.38    248.46    224.43    228.99    232.63    235.28    238.52    247.61    219.15    217.89    219.46    221.61    225.15    238.15     17.91     12.99      8.69      4.52     -1.51    -12.63
2018-12-27    225.07    230.05    232.76    235.54    239.10    248.13    224.77    229.02    233.11    235.45    238.37    247.50    219.15    218.14    219.77    221.67    225.07    238.44     15.60     11.64      7.32      3.29     -2.71    -12.86
2018-12-28    225.93    231.05    234.05    236.89    239.08    248.55    225.46    229.60    233.40    235.83    238.58    247.73    219.81    218.39    219.71    221.52    225.11    238.45     14.60     11.08      7.00      2.93     -2.94    -13.14
2018-12-29    225.27    231.14    234.72    237.28    239.47    248.17    225.81    230.00    233.63    235.95    238.58    247.82    219.92    218.32    219.39    221.25    225.05    238.42     16.34     12.36      7.91      3.51     -2.77    -12.99
2018-12-30    224.57    230.00    235.39    237.56    239.19    249.06    225.88    230.45    233.86    235.96    238.55    248.10    221.05    218.65    219.29    221.05    225.11    238.53     16.16     13.46      8.39      3.82     -2.50    -12.83
2018-12-31    224.67    230.84    235.05    237.50    239.13    249.28    226.35    230.76    233.97    236.07    238.57    248.54    220.49    218.77    219.45    221.17    225.19    238.46     15.83     12.97      8.33      3.72     -2.53    -12.63
2019-01-01    225.92    231.09    235.66    237.68    239.34    248.70    226.77    231.16    234.31    236.27    238.55    248.49    219.27    218.43    219.34    220.98    225.15    238.53     16.44     12.92      8.61      4.24     -2.34    -12.72
2019-01-02    225.71    231.87    236.75    238.04    239.92    249.31    227.27    231.66    234.75    236.48    238.61    248.68    219.17    217.80    219.02    220.83    225.00    238.76     17.94     13.67      8.96      4.79     -1.86    -12.49
2019-01-03    226.04    232.21    237.27    238.27    240.29    249.34    227.36    232.02    235.04    236.86    238.63    248.83    218.60    217.48    218.67    220.54    225.00    239.26     19.58     15.06     10.18      5.43     -1.16    -11.61
2019-01-04    226.84    232.77    235.87    237.72    239.30    249.48    227.20    231.87    235.07    236.87    238.68    248.87    218.62    217.39    218.54    220.52    225.08    239.27     21.68     16.76     11.55      6.43     -0.25    -10.64
2019-01-05    225.89    232.00    235.20    237.35    239.19    249.31    226.86    231.33    234.96    236.73    238.54    248.89    219.26    217.20    218.64    220.50    225.00    239.10     19.40     15.90     10.93      6.33     -0.01    -10.47
2019-01-06    226.28    231.99    235.60    236.94    239.15    248.79    226.57    231.16    234.70    236.63    238.60    248.55    220.40    218.53    219.29    221.16    225.17    239.38     16.19     12.49      9.18      5.36     -0.65    -10.27
2019-01-07    226.66    231.83    235.28    237.29    238.87    248.50    226.53    230.95    234.53    236.61    238.43    248.26    221.17    219.15    219.81    221.59    225.39    239.24     13.63     10.88      7.79      4.35     -1.25    -10.98
2019-01-08    226.79    232.20    235.56    237.38    238.81    248.43    226.88    230.74    234.06    236.28    238.18    248.09    221.44    219.27    219.45    221.55    225.41    239.36     13.23     10.45      7.42      3.87     -1.60    -11.22
2019-01-09    226.55    231.98    235.33    236.70    238.55    247.86    227.15    230.01    233.34    235.78    237.85    247.88    222.19    219.36    219.48    221.49    225.41    239.17     13.45     10.80      7.15      3.48     -1.97    -11.28
2019-01-10    226.98    230.92    234.13    236.12    237.84    247.50    227.25    229.94    232.96    235.10    237.33    247.52    221.74    219.41    219.70    221.41    225.24    239.33     14.32     11.43      7.28      3.62     -2.06    -11.19
2019-01-11    227.42    231.26    233.37    235.96    237.66    247.74    227.40    230.31    232.75    234.61    237.21    247.17    221.80    219.48    219.77    221.46    225.43    239.32     13.40      9.98      6.14      2.65     -2.64    -11.69
2019-01-12    228.05    231.56    233.60    235.90    238.11    247.14    227.36    230.62    232.89    234.69    237.24    247.10    221.21    219.63    220.01    221.80    225.47    239.56     13.10      9.39      5.45      2.03     -3.29    -11.44
2019-01-13    227.14    230.84    233.58    235.74    238.04    247.27    227.55    230.82    233.05    234.64    237.07    246.61    221.23    219.47    220.23    222.03    225.50    239.47      9.31      6.83      4.31      1.15     -3.74    -11.26
2019-01-14    227.11    230.70    233.41    235.19    237.53    246.99    227.59    230.57    232.75    234.45    236.92    246.62    220.85    219.37    220.29    222.16    225.70    239.52      8.48      6.90      4.40      1.29     -3.51    -11.00
2019-01-15    226.91    230.43    233.16    235.14    237.75    247.06    227.89    230.27    232.61    234.38    236.85    246.69    220.71    219.27    220.12    221.96    225.60    239.56     11.96      9.23      5.60      2.40     -2.56    -10.84
2019-01-16    228.00    230.62    233.53    235.07    237.94    247.26    228.23    230.25    232.50    234.34    237.04    246.84    220.09    219.16    220.05    221.82    225.45    239.76     13.10      9.88      6.51      3.02     -1.87    -10.23
2019-01-17    228.63    230.66    233.35    235.10    237.77    247.27    228.06    230.30    232.56    234.40    236.95    246.97    219.97    218.79    219.92    221.78    225.49    239.66     14.97     11.13      7.23      3.56     -1.76     -9.24
2019-01-18    229.09    230.80    233.34    234.95    238.01    247.06    228.06    230.36    232.76    234.48    237.00    247.02    220.03    218.93    219.80    221.47    225.39    239.81     15.67     12.28      8.01      4.45     -1.46     -8.57
2019-01-19    229.70    231.18    233.38    235.09    237.91    246.95    228.12    230.40    232.73    234.44    237.01    246.68    219.97    218.79    219.35    221.38    225.18    239.51     15.89     12.47      8.53      4.94     -0.87     -8.76
2019-01-20    227.91    230.01    232.34    234.26    237.46    246.44    227.25    229.83    232.33    233.98    236.59    246.19    220.04    218.57    219.28    221.33    225.22    239.81     15.43     12.34      8.53      4.77     -0.92     -8.76
2019-01-21    225.48    229.19    231.80    233.60    236.60    245.95    226.90    229.13    231.79    233.58    236.30    245.66    219.89    218.35    219.20    221.29    225.08    239.47     15.93     12.57      8.72      4.84     -0.65     -8.66
2019-01-22    225.09    228.34    230.91    233.02    235.90    245.28    226.73    228.81    231.35    233.24    235.70    245.03    220.91    218.87    219.32    221.51    225.29    239.54     15.12     11.58      7.76      4.28     -1.12     -8.39
2019-01-23    228.63    229.72    231.69    233.49    236.56    245.01    227.03    229.18    231.55    233.36    235.56    244.93    220.70    218.89    219.47    221.44    225.35    239.47     14.79     10.83      6.97      3.80     -1.45     -8.16
2019-01-24    232.30    231.65    233.04    234.31    236.73    244.87    227.64    229.79    231.86    233.64    235.60    244.52    219.58    217.82    218.95    220.97    225.27    239.23     17.67     12.69      8.20      4.53     -1.08     -8.03
2019-01-25    231.90    232.44    233.81    234.81    235.84    244.29    228.46    230.11    232.13    233.70    235.68    244.62    219.36    217.50    218.24    220.66    225.01    238.94     19.22     14.77     10.25      5.98      0.25     -6.77
2019-01-26    231.01    233.04    233.83    235.06    235.70    243.97    228.74    230.06    231.99    233.63    235.59    244.43    219.85    217.26    218.13    220.48    224.84    238.66     19.04     15.61     11.15      6.99      1.07     -6.28
2019-01-27    231.01    232.81    234.23    235.55    235.82    244.01    229.24    230.47    232.08    233.66    235.56    244.53    220.18    217.56    218.55    220.78    224.90    238.65     17.70     14.20     10.38      6.86      1.48     -5.62
2019-01-28    230.95    232.49    234.07    235.58    235.71    243.55    229.36    230.88    232.10    233.52    235.20    244.21    220.62    218.10    218.99    221.25    225.22    238.74     15.37     12.51      9.27      5.58      0.70     -5.79
2019-01-29    230.79    232.27    233.63    235.30    235.34    243.67    229.25    230.83    232.25    233.52    235.13    243.87    220.70    217.82    218.88    221.23    225.13    238.75     17.20     13.42      9.34      5.44      0.43     -5.38
2019-01-30    230.83    231.24    232.87    234.78    235.01    243.77    228.92    230.41    232.10    233.30    234.79    243.82    220.29    217.86    218.98    221.14    225.14    238.50     16.68     13.59      9.48      5.84      0.83     -4.99
2019-01-31    230.39    230.58    232.56    234.49    234.83    243.51    229.02    230.35    232.01    233.18    234.77    243.87    220.80    218.43    219.12    221.16    225.28    238.59     16.46     12.89      9.25      5.79      0.93     -4.53
2019-02-01    229.82    230.70    232.59    234.02    234.86    243.08    229.25    230.56    232.15    233.28    234.65    243.14    220.69    218.27    219.46    221.40    225.37    238.40     15.10     12.09      8.45      5.31      0.61     -4.22
2019-02-02    229.28    230.25    232.30    233.38    234.37    242.56    228.29    230.09    231.76    233.04    234.24    242.65    220.11    217.75    218.90    221.37    225.34    238.43     17.40     12.92      9.34      5.97      1.32     -3.60
2019-02-03    226.99    230.11    232.06    233.17    234.29    241.93    228.56    229.87    231.55    232.80    233.93    242.51    219.40    217.49    218.73    221.23    225.07    238.33     18.81     14.39     10.07      6.90      1.92     -3.25
2019-02-04    228.38    229.94    231.65    233.05    233.99    241.92    228.90    229.98    231.52    232.65    233.97    242.12    219.46    217.75    218.68    221.11    224.82    237.87     21.34     15.90     11.40      7.84      2.95     -2.17
2019-02-05    228.27    230.10    231.35    232.47    233.59    241.34    228.88    229.88    231.18    232.22    233.77    241.62    220.52    218.39    219.06    221.36    225.03    237.97     18.64     14.87     10.65      7.48      3.43     -1.82
2019-02-06    228.80    230.16    231.41    232.58    233.42    240.53    228.88    229.74    231.09    232.00    233.64    241.14    219.83    218.02    219.02    221.33    224.96    237.98     19.08     15.08     10.87      7.21      3.22     -1.68
2019-02-07    229.23    229.96    231.45    232.59    233.88    240.80    229.24    230.16    231.22    232.23    233.76    241.03    219.01    216.80    218.41    220.90    224.67    237.54     21.35     16.81     11.87      8.04      3.78     -1.16
2019-02-08    229.50    228.93    230.86    232.43    233.41    240.40    229.34    229.96    231.11    232.00    233.47    240.68    218.82    216.21    217.81    220.39    224.44    237.38     22.02     17.54     13.13      9.03      4.05     -0.42
2019-02-09    228.40    229.05    230.41    231.73    232.61    239.42    229.25    229.46    230.41    231.22    232.82    239.73    220.04    217.22    218.30    220.59    224.68    237.02     19.12     15.48     11.58      8.03      3.42     -0.14
2019-02-10    229.35    229.28    230.46    231.75    232.54    238.97    228.94    229.41    230.30    230.91    232.50    239.42    220.66    218.27    218.99    221.01    224.75    236.99     17.01     12.96      9.44      6.12      1.98     -0.31
2019-02-11    229.48    228.91    230.16    231.56    232.00    239.39    228.22    229.03    230.09    230.77    232.14    239.31    219.49    218.11    218.98    220.95    224.52    236.57     18.77     13.27      9.48      6.16      2.01     -0.47
2019-02-12    228.76    229.03    229.96    230.87    232.27    238.34    228.53    229.24    230.16    230.80    231.90    238.82    219.86    218.23    218.97    220.71    224.36    236.38     17.25     13.29      9.55      6.63      2.48     -0.04
2019-02-13    227.98    228.79    229.93    230.38    232.92    237.91    228.20    228.61    229.66    230.44    231.50    238.08    219.98    218.52    218.99    220.73    224.40    236.22     15.71     12.15      8.45      5.74      2.41     -0.44
2019-02-14    227.52    227.84    229.41    230.10    232.31    237.46    226.66    227.55    228.84    229.83    231.13    237.47    219.90    217.95    218.80    220.59    224.20    235.97     15.67     12.50      8.76      5.62      2.05     -0.33
2019-02-15    227.87    228.19    229.49    229.71    232.19    237.44    227.18    227.68    228.75    229.58    231.09    237.20    221.68    219.07    219.34    220.86    224.20    235.95     12.98     10.25      7.49      4.81      1.66     -0.06
2019-02-16    227.20    227.92    228.92    229.36    231.32    237.52    227.19    227.42    228.31    229.02    230.57    236.95    221.77    219.46    219.58    221.08    224.34    235.70     11.36      8.92      6.05      3.89      1.22     -0.11
2019-02-17    226.69    226.12    227.55    228.98    230.49    237.17    227.49    227.11    227.93    228.57    229.97    236.28    221.95    219.92    219.83    221.25    224.30    235.63      9.30      7.54      5.29      3.28      0.89     -0.34
2019-02-18    228.38    227.48    227.75    228.52    229.80    236.61    227.60    226.76    227.58    228.17    229.34    235.80    221.77    219.97    219.95    221.22    224.33    235.38      8.90      7.01      5.21      3.19      0.82     -0.37
2019-02-19    228.30    228.33    228.35    228.76    229.58    236.56    228.05    227.02    227.64    228.14    229.18    235.72    221.38    219.81    219.89    221.19    224.19    235.49      8.07      6.76      4.89      3.39      1.04      0.15
2019-02-20    229.51    228.87    228.99    229.34    229.95    236.14    228.13    227.53    228.17    228.44    228.98    235.31    221.30    219.65    219.59    220.90    224.03    235.10      9.14      7.66      5.86      4.20      1.44      0.48
2019-02-21    230.40    229.36    229.17    229.23    230.15    235.72    227.91    227.54    228.31    228.61    228.76    235.06    221.24    219.34    219.49    220.69    223.67    234.89      9.88      8.12      6.31      4.50      2.11      1.64
2019-02-22    229.80    228.66    228.70    229.06    229.35    235.07    226.77    227.13    227.99    228.19    228.43    234.19    221.48    219.63    219.68    220.80    223.83    234.72      9.73      8.09      6.35      4.67      2.40      1.82
2019-02-23    228.88    227.99    228.19    228.37    229.12    233.63    226.94    226.73    227.56    227.79    228.20    233.72    222.08    219.84    219.65    220.96    223.76    234.58     10.21      8.00      6.10      4.43      1.99      1.92
2019-02-24    227.09    226.93    227.58    227.62    228.63    233.49    227.08    226.64    227.15    227.39    227.76    232.81    221.15    219.27    219.35    220.81    223.78    234.68     11.52      9.08      6.49      4.62      2.77      2.82
2019-02-25    225.49    225.05    226.82    226.75    227.96    232.76    227.33    226.52    226.77    227.10    227.65    232.62    220.82    219.02    219.01    220.53    223.43    234.31     13.51     10.74      7.72      5.60      3.77      4.17
2019-02-26    225.44    225.26    226.05    226.61    227.54    231.85    227.51    226.63    226.72    226.79    227.47    232.12    220.85    218.81    218.69    220.24    223.24    233.99     13.20     10.80      8.42      6.27      4.19      4.68
2019-02-27    226.63    225.23    225.57    226.03    227.37    230.40    226.87    226.23    226.34    226.26    226.95    231.44    221.16    218.90    218.90    220.18    223.10    233.83     14.47     11.05      8.15      6.01      4.00      4.33
2019-02-28    227.26    225.92    226.22    226.34    227.48    230.02    227.26    226.23    226.38    226.09    226.70    231.12    221.60    219.18    219.29    220.38    222.92    233.44     13.86     10.64      8.15      6.41      4.61      5.73
2019-03-01    228.20    226.66    226.78    226.78    227.46    229.17    227.78    226.55    226.39    226.02    226.16    230.18    221.77    219.47    219.60    220.52    223.00    233.14     11.62     10.06      7.62      6.28      4.40      6.34
2019-03-02    228.12    226.74    226.79    226.13    226.28    229.46    227.41    226.42    226.24    225.87    225.99    229.65    220.46    218.93    219.17    220.34    222.86    232.77     11.89      9.70      7.73      6.33      5.08      6.60
2019-03-03    227.44    225.90    226.08    225.69    226.24    228.93    226.59    225.99    225.95    225.67    225.71    229.48    220.61    218.55    218.73    220.01    222.69    232.60     14.36     11.33      9.00      7.16      5.75      7.54
2019-03-04    226.91    225.95    225.92    225.80    226.20    229.23    226.52    225.88    225.59    225.34    225.36    229.05    220.60    218.31    218.74    219.88    222.61    232.64     14.69     11.75      9.34      7.36      5.88      8.11
2019-03-05    226.48    225.76    225.41    225.35    225.67    228.67    226.32    225.70    225.32    224.98    224.90    228.18    220.39    218.37    218.55    219.62    222.28    232.41     15.59     12.33     10.04      7.82      6.00      8.09
2019-03-06    226.53    225.83    225.21    225.00    225.54    229.10    226.41    225.65    225.24    224.85    224.46    227.98    220.33    218.11    218.17    219.28    222.09    232.17     15.63     12.97     10.68      8.51      6.57      8.49
2019-03-07    226.05    225.38    225.41    224.85    224.80    228.08    226.29    225.58    225.06    224.54    224.13    227.28    219.87    217.68    217.84    218.95    221.77    231.57     16.92     14.19     11.37      9.50      7.37      8.93
2019-03-08    225.08    224.74    224.70    224.26    224.59    227.72    226.34    225.46    224.96    224.38    223.88    227.13    219.20    216.55    217.19    218.42    221.25    231.40     20.29     16.99     13.53     10.89      8.48      9.32
2019-03-09    223.76    223.88    224.35    223.89    223.32    226.68    226.04    225.36    224.65    223.98    223.56    226.34    218.62    216.64    216.83    218.29    221.06    230.99     22.45     18.46     14.86     12.13      9.28      9.85
2019-03-10    224.23    223.66    223.99    223.62    222.62    226.43    225.69    225.33    224.46    223.76    223.38    225.93    219.11    216.74    216.88    218.11    220.97    230.86     22.23     18.63     15.39     13.15     10.31     11.30
2019-03-11    225.29    225.01    224.14    223.38    222.30    225.74    225.69    225.35    224.43    223.66    223.02    225.68    219.86    217.14    217.36    218.41    220.94    230.50     19.37     16.99     14.73     12.85     10.46     11.88
2019-03-12    226.37    225.84    224.90    224.08    222.83    224.57    226.66    225.69    224.80    223.74    222.63    225.32    220.25    218.20    217.93    218.74    221.05    230.40     16.97     14.95     13.01     11.96     10.42     11.97
2019-03-13    226.29    226.22    225.45    224.30    222.24    224.36    226.96    225.99    224.95    223.79    222.75    225.08    220.20    218.08    218.02    218.73    220.90    229.97     17.16     14.54     12.86     11.52     10.55     13.05
2019-03-14    226.43    225.42    224.53    223.24    222.07    224.41    225.68    225.08    224.39    223.48    222.69    225.27    219.56    217.01    217.51    218.42    220.53    229.81     21.39     17.46     14.73     12.99     11.38     13.40
2019-03-15    226.07    224.98    224.12    222.96    222.10    223.66    225.48    224.65    224.10    223.47    222.94    224.79    218.87    216.54    216.88    218.06    220.12    229.59     24.82     20.17     16.85     14.61     12.25     14.55
2019-03-16    226.36    225.22    224.33    222.95    222.47    224.51    225.63    224.71    224.06    223.34    222.87    224.97    217.79    216.09    216.44    217.80    219.99    229.11     26.38     21.66     18.41     16.22     13.12     14.54
2019-03-17    225.41    224.12    223.37    222.97    222.37    223.61    225.23    224.42    223.73    222.92    222.34    224.51    217.69    215.75    216.59    217.65    219.89    228.82     26.45     22.30     19.11     16.65     13.90     15.20
2019-03-18    224.34    222.93    222.83    222.37    221.56    223.59    225.08    224.02    223.03    222.28    221.76    223.71    218.36    215.84    216.80    217.93    219.81    228.36     24.33     20.75     18.18     16.43     14.27     15.74
2019-03-19    222.67    222.57    222.20    221.60    221.03    222.13    224.71    223.48    222.53    221.74    221.08    223.02    219.33    216.60    217.07    218.03    219.86    228.23     24.28     21.06     17.99     16.25     14.27     16.11
2019-03-20    221.42    221.63    221.15    220.77    219.52    221.08    224.20    222.95    222.08    221.31    220.39    222.54    219.43    216.57    217.04    218.08    219.64    227.99     25.12     21.60     18.28     15.95     14.07     16.47
2019-03-21    222.17    221.12    220.58    219.64    218.75    220.34    223.93    222.65    221.69    220.67    219.82    221.28    218.71    216.72    216.99    217.90    219.44    227.67     25.07     20.77     17.76     15.53     13.34     15.47
2019-03-22    221.95    220.94    220.06    219.10    218.17    220.06    223.59    222.39    221.37    220.28    219.28    220.64    218.52    216.73    216.95    217.61    219.27    227.74     26.66     21.05     18.23     16.22     13.75     15.93
2019-03-23    222.30    221.23    219.55    218.10    216.63    218.68    223.01    221.57    220.53    219.45    218.18    219.49    219.07    216.96    217.36    217.88    219.46    227.20     21.51     19.09     17.08     16.03     14.82     17.01
2019-03-24    220.06    219.62    218.02    217.52    216.15    217.68    223.25    221.38    219.93    218.77    217.25    218.44    219.08    216.98    217.38    217.99    219.75    226.93     21.89     19.07     17.17     16.21     15.62     18.07
2019-03-25    222.20    220.62    218.69    217.13    215.09    217.04    223.13    221.36    219.64    218.25    216.58    217.98    219.26    217.07    217.14    218.11    219.72    226.36     21.54     18.58     17.04     15.76     15.55     19.22
2019-03-26    223.13    221.01    218.05    216.55    214.94    217.10    223.43    221.19    219.33    217.67    216.00    217.43    218.56    217.27    217.14    218.03    219.91    226.12     20.63     17.82     16.16     15.47     15.61     19.79
2019-03-27    223.44    220.71    218.46    216.26    214.61    215.84    223.34    221.09    219.06    217.09    215.63    216.86    217.68    216.60    216.81    217.68    219.53    225.87     23.54     19.87     17.50     16.54     17.33     21.60
2019-03-28    223.35    220.08    218.21    216.03    213.89    214.78    223.17    221.01    218.82    216.88    214.94    216.53    217.20    216.02    216.20    217.15    219.11    225.74     25.95     22.28     19.77     18.43     18.55     22.69
2019-03-29    222.85    219.86    217.94    215.62    213.47    214.82    223.02    220.83    218.38    216.42    214.65    216.63    216.70    216.10    216.15    216.98    218.88    225.42     27.12     23.32     20.92     19.78     19.82     23.56
2019-03-30    222.72    219.99    217.74    215.48    213.49    213.79    223.39    221.01    218.49    216.36    214.42    215.91    217.00    215.91    216.32    216.96    218.66    224.99     26.83     22.96     21.08     19.88     19.71     24.69
2019-03-31    223.10    220.42    217.51    214.97    213.15    214.02    223.71    221.07    218.37    216.07    214.01    215.72    217.96    216.72    216.56    216.76    218.65    224.42     25.18     21.78     20.08     19.19     19.06     23.36
2019-04-01    223.56    220.63    217.07    215.01    212.91    214.50    223.87    221.13    218.49    216.14    214.20    215.68    218.05    216.57    216.50    216.54    218.25    223.67     24.01     22.04     20.85     20.59     19.87     22.88
2019-04-02    222.64    220.25    216.80    214.37    212.74    214.07    223.34    220.73    218.01    215.81    213.87    215.05    218.42    216.86    216.60    216.59    217.97    223.41     24.66     22.79     21.36     20.93     20.73     22.37
2019-04-03    222.96    219.65    215.83    213.79    212.24    213.51    222.40    220.06    217.51    215.25    213.20    214.85    218.59    217.01    216.63    216.75    217.79    223.40     23.79     21.67     20.78     20.13     19.93     23.13
2019-04-04    223.17    219.59    215.14    213.22    211.54    213.00    222.05    219.72    217.20    214.81    212.72    213.23    218.26    216.51    216.32    216.61    217.64    223.11     23.94     22.06     20.89     20.17     19.70     22.79
2019-04-05    221.10    218.08    214.83    213.13    210.87    211.85    221.96    219.48    216.80    214.35    212.27    212.96    218.51    217.04    216.22    216.51    217.48    222.94     24.60     22.76     21.51     21.07     20.84     25.14
2019-04-06    219.26    216.60    214.09    211.94    209.51    210.86    221.28    218.50    215.68    213.38    211.31    212.03    218.75    217.26    216.33    216.32    217.47    222.94     22.09     20.94     20.70     20.47     20.63     25.00
2019-04-07    220.06    216.66    213.49    211.14    209.05    209.48    220.54    217.92    214.88    212.64    210.68    211.53    219.02    217.39    216.51    216.40    217.57    223.00     21.00     19.74     19.06     19.28     20.10     25.09
2019-04-08    220.08    216.33    213.19    210.51    208.36    208.95    220.41    217.43    214.19    212.03    209.83    211.05    218.20    217.12    216.36    216.48    217.70    223.02     21.36     19.15     18.20     18.15     18.88     24.72
2019-04-09    219.84    216.00    212.47    209.71    207.34    208.71    219.99    216.91    213.61    211.31    209.03    210.02    218.17    216.79    216.41    216.60    217.60    222.98     21.32     20.28     19.11     18.69     19.36     26.39
2019-04-10    219.51    215.88    211.93    208.94    206.87    207.84    219.69    216.46    213.16    210.69    208.46    209.65    217.59    216.64    216.33    216.39    217.60    222.75     21.63     20.51     20.09     20.04     20.71     28.86
2019-04-11    219.01    215.35    211.70    208.60    206.10    206.96    219.57    216.15    212.82    210.29    207.78    208.80    217.81    216.77    216.45    216.38    217.61    222.38     21.91     20.56     19.99     20.50     21.68     30.46
2019-04-12    218.27    214.81    211.18    208.24    205.74    207.17    219.23    215.81    212.59    209.99    207.67    208.36    216.20    216.02    215.96    216.21    217.56    222.10     24.44     21.84     20.38     20.12     21.89     31.16
2019-04-13    218.46    215.08    211.28    208.23    205.58    206.81    219.41    215.99    212.57    209.82    207.36    207.96    216.78    215.87    215.87    216.25    217.27    221.58     23.56     21.87     20.46     20.36     21.97     31.08
